JobID,JobTitle,Company,Location,Skill,ExperienceLevel,Salary_LPA,PostedDate,Year,Month
290,Project Manager,Tech Mahindra,Bangalore,AWS,Mid-Level,19.5,24-12-2021,2021,Dec
291,Project Manager,Oracle,Gurgaon,SQL,Leadership,14.3,30-03-2020,2020,Mar
292,ML Engineer,Capgemini,Kolkata,Spark,Mid-Level,19.6,28-10-2021,2021,Oct
293,DevOps Engineer,Amazon,Chennai,AWS,Senior,12.9,14-03-2021,2021,Mar
294,DevOps Engineer,Tech Mahindra,Chennai,Azure,Mid-Level,15.6,24-05-2021,2021,May
295,Business Analyst,Infosys,Delhi,AWS,Senior,11.4,08-05-2022,2022,May
296,ML Engineer,Accenture,Chennai,SQL,Senior,20.7,12-03-2021,2021,Mar
297,Data Scientist,Oracle,Ahmedabad,AWS,Fresher,12.3,04-10-2020,2020,Oct
298,Data Analyst,Accenture,Bangalore,SQL,Mid-Level,13.8,13-01-2021,2021,Jan
299,ML Engineer,Accenture,Kolkata,Spark,Mid-Level,7.9,16-11-2021,2021,Nov
300,DevOps Engineer,Infosys,Bangalore,Azure,Mid-Level,18.3,18-04-2020,2020,Apr
301,Data Analyst,Zoho,Bangalore,Python,Fresher,15.5,22-11-2022,2022,Nov
302,ML Engineer,Wipro,Bangalore,R,Senior,24.9,02-11-2020,2020,Nov
303,Data Scientist,Accenture,Pune,Spark,Mid-Level,9.2,19-06-2020,2020,Jun
304,ML Engineer,Zoho,Ahmedabad,Spark,Leadership,21.7,05-06-2021,2021,Jun
305,Data Analyst,HCLTech,Mumbai,SQL,Leadership,8.1,21-09-2021,2021,Sep
306,ML Engineer,Infosys,Bangalore,Machine Learning,Senior,18.6,15-07-2021,2021,Jul
307,Data Scientist,Tech Mahindra,Pune,Spark,Mid-Level,5.8,15-02-2022,2022,Feb
308,DevOps Engineer,Capgemini,Noida,Machine Learning,Fresher,16.4,08-03-2022,2022,Mar
309,Business Analyst,IBM,Bangalore,Tableau,Fresher,12.4,26-11-2020,2020,Nov
310,ML Engineer,HCLTech,Ahmedabad,Spark,Senior,10,18-05-2021,2021,May
311,Data Scientist,IBM,Pune,Azure,Mid-Level,10.5,26-08-2020,2020,Aug
312,DevOps Engineer,Amazon,Pune,Python,Mid-Level,9.1,05-09-2021,2021,Sep
313,DevOps Engineer,TCS,Ahmedabad,Power BI,Mid-Level,29.7,22-09-2021,2021,Sep
314,Data Engineer,Oracle,Pune,AWS,Leadership,18.2,01-03-2021,2021,Mar
315,Data Analyst,Wipro,Bangalore,Power BI,Senior,6.5,06-09-2021,2021,Sep
316,DevOps Engineer,Flipkart,Mumbai,Power BI,Leadership,9.6,05-04-2022,2022,Apr
317,DevOps Engineer,Flipkart,Mumbai,Machine Learning,Mid-Level,15.8,15-10-2022,2022,Oct
318,Data Engineer,Infosys,Delhi,Spark,Mid-Level,7,08-11-2020,2020,Nov
319,Data Scientist,HCLTech,Bangalore,SQL,Mid-Level,6.2,11-10-2020,2020,Oct
320,ML Engineer,Tech Mahindra,Ahmedabad,R,Fresher,29.5,15-07-2021,2021,Jul
321,DevOps Engineer,Capgemini,Noida,Excel,Fresher,4.4,08-08-2021,2021,Aug
322,Project Manager,Accenture,Gurgaon,Python,Mid-Level,12.5,13-04-2021,2021,Apr
323,Data Scientist,Zoho,Hyderabad,Excel,Mid-Level,19.4,06-08-2021,2021,Aug
324,Project Manager,IBM,Noida,Excel,Leadership,16,12-10-2021,2021,Oct
325,Data Scientist,Cognizant,Chennai,Tableau,Senior,13.5,21-08-2022,2022,Aug
326,Data Analyst,IBM,Gurgaon,R,Senior,5.1,16-03-2021,2021,Mar
327,Data Engineer,Cognizant,Bangalore,Azure,Leadership,14,09-04-2022,2022,Apr
328,Software Engineer,HCLTech,Delhi,Tableau,Senior,12.9,03-03-2020,2020,Mar
329,DevOps Engineer,Amazon,Chennai,Azure,Mid-Level,25.7,17-08-2022,2022,Aug
330,DevOps Engineer,Infosys,Mumbai,R,Mid-Level,28.8,08-07-2022,2022,Jul
331,ML Engineer,Amazon,Chennai,Spark,Senior,8.1,19-07-2020,2020,Jul
332,Data Analyst,Flipkart,Ahmedabad,Azure,Mid-Level,18,30-09-2021,2021,Sep
333,ML Engineer,Accenture,Bangalore,Power BI,Fresher,19.1,17-07-2021,2021,Jul
334,Data Analyst,Capgemini,Chennai,Python,Senior,22.7,16-07-2021,2021,Jul
335,Business Analyst,TCS,Ahmedabad,Power BI,Mid-Level,15.9,18-03-2022,2022,Mar
336,ML Engineer,Zoho,Bangalore,AWS,Senior,12.7,07-10-2020,2020,Oct
337,Software Engineer,Oracle,Delhi,R,Fresher,17.7,17-09-2021,2021,Sep
338,ML Engineer,Flipkart,Noida,Machine Learning,Fresher,4.2,14-10-2021,2021,Oct
339,DevOps Engineer,Accenture,Hyderabad,R,Mid-Level,4.9,07-03-2022,2022,Mar
340,Data Scientist,Wipro,Noida,AWS,Mid-Level,9.2,15-03-2021,2021,Mar
341,ML Engineer,Zoho,Noida,Excel,Fresher,19.2,11-12-2021,2021,Dec
342,Project Manager,Oracle,Ahmedabad,AWS,Leadership,26.8,26-09-2021,2021,Sep
343,DevOps Engineer,Cognizant,Ahmedabad,AWS,Mid-Level,24.9,08-08-2020,2020,Aug
344,Data Scientist,Deloitte,Kolkata,Power BI,Mid-Level,13.3,08-01-2021,2021,Jan
345,Project Manager,HCLTech,Hyderabad,Azure,Mid-Level,28.4,24-08-2020,2020,Aug
346,Project Manager,Deloitte,Hyderabad,R,Leadership,4.5,15-09-2020,2020,Sep
347,ML Engineer,Accenture,Bangalore,Power BI,Fresher,12.8,20-10-2021,2021,Oct
348,Project Manager,IBM,Noida,SQL,Mid-Level,20,25-09-2022,2022,Sep
349,Business Analyst,Amazon,Gurgaon,Machine Learning,Senior,12.5,10-03-2021,2021,Mar
350,ML Engineer,Wipro,Delhi,Tableau,Mid-Level,26,02-05-2021,2021,May
351,Data Analyst,Accenture,Delhi,Python,Fresher,7.1,10-08-2022,2022,Aug
352,ML Engineer,IBM,Noida,Excel,Leadership,4.9,28-02-2022,2022,Feb
353,Software Engineer,Amazon,Delhi,Azure,Leadership,23,30-01-2022,2022,Jan
354,Data Engineer,Amazon,Gurgaon,Power BI,Senior,4,28-10-2021,2021,Oct
355,Project Manager,Tech Mahindra,Noida,Tableau,Mid-Level,20.7,30-07-2022,2022,Jul
356,Data Scientist,Oracle,Mumbai,Machine Learning,Fresher,11.1,24-05-2021,2021,May
357,DevOps Engineer,Tech Mahindra,Chennai,Python,Senior,7.7,24-01-2022,2022,Jan
358,Software Engineer,IBM,Delhi,Power BI,Fresher,23.5,05-03-2020,2020,Mar
359,Business Analyst,TCS,Kolkata,Machine Learning,Mid-Level,12.6,08-03-2022,2022,Mar
360,Data Analyst,IBM,Ahmedabad,Tableau,Mid-Level,29.6,08-05-2020,2020,May
361,Software Engineer,Capgemini,Gurgaon,Tableau,Mid-Level,14.2,07-10-2020,2020,Oct
362,Business Analyst,Oracle,Bangalore,Tableau,Mid-Level,4.2,18-12-2020,2020,Dec
363,Software Engineer,IBM,Pune,Spark,Fresher,13.5,17-09-2022,2022,Sep
364,ML Engineer,HCLTech,Mumbai,Power BI,Senior,21.1,20-10-2021,2021,Oct
365,Data Analyst,Oracle,Gurgaon,Machine Learning,Mid-Level,20,23-01-2022,2022,Jan
366,ML Engineer,Infosys,Kolkata,Spark,Mid-Level,29.9,19-12-2022,2022,Dec
367,Data Scientist,Infosys,Hyderabad,R,Fresher,21.7,01-08-2020,2020,Aug
368,Data Scientist,Infosys,Kolkata,Spark,Mid-Level,6.8,27-09-2022,2022,Sep
369,Business Analyst,Wipro,Chennai,AWS,Mid-Level,6.6,29-07-2020,2020,Jul
370,Data Engineer,Flipkart,Bangalore,Power BI,Senior,27.4,08-01-2020,2020,Jan
371,DevOps Engineer,Infosys,Kolkata,Tableau,Senior,24.8,10-12-2022,2022,Dec
372,Data Engineer,Tech Mahindra,Delhi,Spark,Fresher,22,07-01-2020,2020,Jan
373,Data Engineer,Deloitte,Gurgaon,AWS,Fresher,7.8,14-03-2022,2022,Mar
374,Data Scientist,Zoho,Mumbai,SQL,Fresher,27.4,06-07-2020,2020,Jul
375,Data Scientist,Zoho,Noida,SQL,Senior,21,12-02-2022,2022,Feb
376,Software Engineer,Oracle,Delhi,AWS,Leadership,14,17-02-2021,2021,Feb
377,Data Engineer,Flipkart,Ahmedabad,Python,Mid-Level,27,13-01-2023,2023,Jan
378,Project Manager,TCS,Mumbai,R,Mid-Level,12.1,14-12-2021,2021,Dec
379,ML Engineer,IBM,Hyderabad,Tableau,Mid-Level,28.9,22-07-2022,2022,Jul
380,Data Scientist,Tech Mahindra,Noida,Tableau,Mid-Level,9.2,23-06-2020,2020,Jun
381,ML Engineer,Wipro,Pune,Tableau,Leadership,5.2,22-05-2021,2021,May
382,Project Manager,Flipkart,Hyderabad,Power BI,Fresher,19.1,17-10-2021,2021,Oct
383,Project Manager,TCS,Ahmedabad,AWS,Fresher,10.4,03-08-2022,2022,Aug
384,Business Analyst,IBM,Ahmedabad,Machine Learning,Fresher,5.5,16-10-2021,2021,Oct
385,Data Scientist,Tech Mahindra,Hyderabad,AWS,Mid-Level,13.2,20-04-2021,2021,Apr
386,Data Analyst,Cognizant,Kolkata,Spark,Mid-Level,13.4,21-03-2020,2020,Mar
387,Data Analyst,Amazon,Bangalore,Python,Leadership,8.6,30-10-2022,2022,Oct
388,Data Scientist,Wipro,Hyderabad,Python,Mid-Level,7.6,09-02-2020,2020,Feb
389,Data Engineer,Tech Mahindra,Hyderabad,AWS,Senior,21.7,12-03-2021,2021,Mar
390,Business Analyst,IBM,Mumbai,Power BI,Mid-Level,20.2,01-11-2022,2022,Nov
391,DevOps Engineer,TCS,Kolkata,Azure,Senior,22.6,21-05-2020,2020,May
392,Business Analyst,Accenture,Gurgaon,R,Senior,26.8,18-07-2021,2021,Jul
393,Data Engineer,Zoho,Bangalore,Python,Mid-Level,11.1,05-02-2022,2022,Feb
394,ML Engineer,Zoho,Mumbai,AWS,Mid-Level,25.9,18-03-2022,2022,Mar
395,DevOps Engineer,TCS,Hyderabad,Machine Learning,Fresher,21.2,21-04-2022,2022,Apr
396,Data Analyst,HCLTech,Gurgaon,Spark,Leadership,21.7,15-09-2020,2020,Sep
397,Data Analyst,Flipkart,Noida,Azure,Fresher,15.5,23-01-2022,2022,Jan
398,Software Engineer,Oracle,Kolkata,Python,Fresher,27,10-04-2021,2021,Apr
399,Data Engineer,Oracle,Gurgaon,R,Fresher,5.6,02-02-2021,2021,Feb
400,Data Analyst,Zoho,Noida,Excel,Fresher,25.4,02-09-2022,2022,Sep
401,ML Engineer,Capgemini,Delhi,Excel,Fresher,21.7,25-09-2022,2022,Sep
402,Project Manager,Oracle,Chennai,SQL,Senior,18.2,09-05-2021,2021,May
403,Project Manager,Deloitte,Gurgaon,Power BI,Senior,26.1,25-04-2020,2020,Apr
404,DevOps Engineer,Cognizant,Chennai,Machine Learning,Fresher,6.4,05-12-2022,2022,Dec
405,Data Engineer,Capgemini,Noida,Spark,Senior,16.8,19-06-2021,2021,Jun
406,Business Analyst,Infosys,Chennai,Python,Senior,15.3,08-09-2021,2021,Sep
407,Data Analyst,Oracle,Delhi,SQL,Mid-Level,23.8,16-10-2020,2020,Oct
408,Software Engineer,TCS,Pune,R,Mid-Level,6.8,02-02-2022,2022,Feb
409,Project Manager,TCS,Kolkata,Tableau,Leadership,5.1,23-12-2020,2020,Dec
410,ML Engineer,HCLTech,Bangalore,Machine Learning,Mid-Level,29.4,12-06-2021,2021,Jun
411,Data Engineer,Oracle,Noida,AWS,Fresher,13.1,23-08-2022,2022,Aug
412,DevOps Engineer,Wipro,Chennai,AWS,Mid-Level,15.7,15-02-2022,2022,Feb
413,Data Engineer,Flipkart,Chennai,Power BI,Mid-Level,13.4,27-01-2022,2022,Jan
414,DevOps Engineer,Zoho,Mumbai,R,Fresher,25.2,25-09-2022,2022,Sep
415,Business Analyst,Wipro,Chennai,R,Leadership,25.9,30-05-2022,2022,May
416,Software Engineer,Cognizant,Noida,Excel,Mid-Level,7.4,03-01-2020,2020,Jan
417,Software Engineer,Cognizant,Hyderabad,Power BI,Senior,5.3,04-03-2022,2022,Mar
418,ML Engineer,Cognizant,Bangalore,Azure,Senior,7.4,23-02-2021,2021,Feb
419,Software Engineer,Tech Mahindra,Bangalore,R,Fresher,16.7,16-02-2021,2021,Feb
420,Project Manager,Amazon,Gurgaon,Machine Learning,Leadership,23.2,06-07-2021,2021,Jul
421,Project Manager,Zoho,Hyderabad,Excel,Senior,6.4,24-09-2021,2021,Sep
422,Software Engineer,Infosys,Kolkata,Spark,Fresher,9.9,05-01-2021,2021,Jan
423,Data Analyst,Deloitte,Noida,Tableau,Leadership,29.5,28-06-2022,2022,Jun
424,Data Engineer,Flipkart,Gurgaon,R,Mid-Level,11.4,20-08-2020,2020,Aug
425,Data Engineer,HCLTech,Noida,Power BI,Mid-Level,9.1,06-03-2022,2022,Mar
426,Data Scientist,Capgemini,Kolkata,Azure,Mid-Level,28.9,17-02-2020,2020,Feb
427,DevOps Engineer,Oracle,Kolkata,R,Mid-Level,7.2,06-04-2021,2021,Apr
428,Business Analyst,Capgemini,Noida,Azure,Mid-Level,28.4,28-05-2022,2022,May
429,Project Manager,Infosys,Mumbai,Tableau,Senior,8.7,26-06-2020,2020,Jun
430,Software Engineer,Cognizant,Mumbai,Power BI,Fresher,4.7,27-01-2022,2022,Jan
431,Project Manager,Wipro,Kolkata,Power BI,Senior,22.6,28-03-2020,2020,Mar
432,Business Analyst,HCLTech,Noida,Spark,Mid-Level,9.1,23-06-2020,2020,Jun
433,Project Manager,Oracle,Ahmedabad,Excel,Fresher,11.5,15-04-2021,2021,Apr
434,DevOps Engineer,Capgemini,Kolkata,Machine Learning,Fresher,27.8,02-09-2021,2021,Sep
435,Data Analyst,Zoho,Gurgaon,Azure,Fresher,25.8,12-05-2021,2021,May
436,Project Manager,Accenture,Delhi,AWS,Mid-Level,10.2,30-01-2022,2022,Jan
437,ML Engineer,Amazon,Ahmedabad,Python,Leadership,8.8,01-11-2022,2022,Nov
438,Data Scientist,Zoho,Chennai,Machine Learning,Mid-Level,4.9,10-12-2022,2022,Dec
439,Business Analyst,Flipkart,Kolkata,Python,Fresher,25.9,05-05-2020,2020,May
440,Data Scientist,Infosys,Chennai,Power BI,Leadership,18.8,24-08-2022,2022,Aug
441,Data Scientist,Amazon,Mumbai,R,Senior,29.7,04-12-2022,2022,Dec
442,Business Analyst,TCS,Gurgaon,Tableau,Fresher,27,05-04-2020,2020,Apr
443,DevOps Engineer,Cognizant,Gurgaon,Power BI,Senior,26.5,11-01-2023,2023,Jan
444,Data Scientist,IBM,Hyderabad,Machine Learning,Fresher,21.6,22-12-2022,2022,Dec
445,ML Engineer,Zoho,Mumbai,AWS,Mid-Level,4.1,08-12-2022,2022,Dec
446,Project Manager,Tech Mahindra,Delhi,Tableau,Mid-Level,10.4,26-06-2022,2022,Jun
447,Data Analyst,TCS,Noida,Machine Learning,Senior,5.1,13-06-2020,2020,Jun
448,ML Engineer,Deloitte,Ahmedabad,Power BI,Leadership,28.8,04-05-2020,2020,May
449,Data Analyst,Deloitte,Kolkata,Tableau,Leadership,6.5,19-10-2021,2021,Oct
450,ML Engineer,Infosys,Pune,Excel,Senior,7.2,17-07-2020,2020,Jul
451,Data Engineer,Deloitte,Chennai,Spark,Leadership,13.7,09-12-2021,2021,Dec
452,Data Engineer,Accenture,Gurgaon,R,Fresher,10.9,26-03-2021,2021,Mar
453,Project Manager,Capgemini,Kolkata,Excel,Mid-Level,19.7,30-10-2021,2021,Oct
454,ML Engineer,Accenture,Bangalore,Spark,Mid-Level,15.3,01-05-2021,2021,May
455,ML Engineer,Deloitte,Ahmedabad,Spark,Mid-Level,23.3,08-08-2021,2021,Aug
456,Data Scientist,Accenture,Hyderabad,Spark,Fresher,15.9,25-03-2020,2020,Mar
457,Data Analyst,HCLTech,Mumbai,R,Fresher,5.1,14-08-2022,2022,Aug
458,DevOps Engineer,IBM,Bangalore,Spark,Fresher,25.4,25-07-2021,2021,Jul
459,Software Engineer,Cognizant,Chennai,Excel,Mid-Level,23,20-02-2020,2020,Feb
460,DevOps Engineer,TCS,Bangalore,R,Mid-Level,22.8,23-11-2020,2020,Nov
461,Data Engineer,Oracle,Pune,AWS,Mid-Level,29,20-09-2022,2022,Sep
462,Data Analyst,Zoho,Ahmedabad,Machine Learning,Mid-Level,19,19-09-2021,2021,Sep
463,Project Manager,Zoho,Kolkata,Machine Learning,Leadership,29.1,26-10-2022,2022,Oct
464,DevOps Engineer,Capgemini,Bangalore,Tableau,Mid-Level,9,20-10-2022,2022,Oct
465,DevOps Engineer,Deloitte,Delhi,Tableau,Senior,23.7,02-12-2020,2020,Dec
466,Data Scientist,Wipro,Kolkata,Excel,Fresher,25.3,18-06-2022,2022,Jun
467,ML Engineer,Deloitte,Gurgaon,AWS,Mid-Level,21.5,26-03-2022,2022,Mar
468,ML Engineer,TCS,Mumbai,SQL,Mid-Level,27.8,22-05-2020,2020,May
469,ML Engineer,IBM,Kolkata,Azure,Mid-Level,16.1,23-09-2021,2021,Sep
470,Software Engineer,Flipkart,Ahmedabad,Azure,Mid-Level,19,09-10-2020,2020,Oct
471,Software Engineer,Tech Mahindra,Pune,Machine Learning,Mid-Level,11.4,08-07-2022,2022,Jul
472,Data Scientist,Oracle,Kolkata,AWS,Fresher,16.7,12-10-2022,2022,Oct
473,Data Scientist,Oracle,Kolkata,Machine Learning,Senior,14.7,30-03-2021,2021,Mar
474,DevOps Engineer,Wipro,Noida,R,Fresher,16,31-10-2021,2021,Oct
475,Data Engineer,Tech Mahindra,Chennai,Spark,Fresher,19.7,01-07-2022,2022,Jul
476,Project Manager,Accenture,Ahmedabad,R,Mid-Level,6.7,04-05-2020,2020,May
477,DevOps Engineer,Oracle,Noida,Python,Senior,26.1,13-02-2020,2020,Feb
478,Business Analyst,TCS,Bangalore,R,Fresher,20.1,24-01-2022,2022,Jan
479,DevOps Engineer,Amazon,Pune,Power BI,Senior,17.5,29-06-2022,2022,Jun
480,Data Scientist,Flipkart,Pune,AWS,Mid-Level,4.7,03-11-2022,2022,Nov
481,ML Engineer,Oracle,Bangalore,R,Fresher,29.1,08-12-2021,2021,Dec
482,DevOps Engineer,Oracle,Chennai,Tableau,Mid-Level,10.6,07-12-2021,2021,Dec
483,Data Engineer,Zoho,Hyderabad,AWS,Mid-Level,18.7,02-12-2021,2021,Dec
484,Business Analyst,Capgemini,Chennai,Excel,Leadership,18.7,28-02-2022,2022,Feb
485,Data Analyst,Flipkart,Mumbai,Python,Fresher,16.6,12-11-2022,2022,Nov
486,Business Analyst,IBM,Delhi,Spark,Mid-Level,13.9,17-11-2022,2022,Nov
487,Data Engineer,Zoho,Pune,Power BI,Fresher,22.1,02-08-2020,2020,Aug
488,ML Engineer,Flipkart,Pune,Python,Mid-Level,18.1,03-08-2021,2021,Aug
489,DevOps Engineer,Amazon,Hyderabad,Spark,Senior,6.4,13-05-2021,2021,May
490,Business Analyst,Zoho,Hyderabad,R,Senior,6.7,05-02-2022,2022,Feb
491,ML Engineer,Deloitte,Delhi,Python,Mid-Level,18.2,24-02-2023,2023,Feb
492,DevOps Engineer,Tech Mahindra,Bangalore,Power BI,Mid-Level,17.2,10-04-2022,2022,Apr
493,Data Analyst,Tech Mahindra,Bangalore,Machine Learning,Mid-Level,25.9,27-01-2020,2020,Jan
494,Software Engineer,Oracle,Noida,Excel,Senior,4.5,12-05-2020,2020,May
495,ML Engineer,Amazon,Bangalore,AWS,Fresher,28.6,06-04-2021,2021,Apr
496,Project Manager,Amazon,Chennai,Spark,Senior,18.7,17-09-2022,2022,Sep
497,DevOps Engineer,HCLTech,Delhi,R,Mid-Level,23.4,25-02-2020,2020,Feb
498,Data Engineer,Amazon,Delhi,Power BI,Mid-Level,28.3,23-11-2020,2020,Nov
499,DevOps Engineer,Infosys,Ahmedabad,R,Mid-Level,25.4,24-12-2020,2020,Dec
500,Data Analyst,Infosys,Hyderabad,R,Mid-Level,21.6,26-02-2022,2022,Feb
501,Software Engineer,Accenture,Delhi,Tableau,Mid-Level,24.4,28-01-2021,2021,Jan
502,Software Engineer,Zoho,Chennai,Excel,Leadership,6.9,23-05-2022,2022,May
503,Data Scientist,IBM,Hyderabad,Python,Mid-Level,27.5,04-12-2022,2022,Dec
504,Business Analyst,HCLTech,Gurgaon,R,Mid-Level,16.6,08-06-2021,2021,Jun
505,DevOps Engineer,Tech Mahindra,Hyderabad,Power BI,Mid-Level,4.4,13-09-2021,2021,Sep
506,Data Engineer,HCLTech,Noida,AWS,Fresher,23.8,01-10-2021,2021,Oct
507,Data Scientist,Cognizant,Ahmedabad,Machine Learning,Mid-Level,11.4,28-10-2021,2021,Oct
508,Data Analyst,Zoho,Ahmedabad,AWS,Leadership,21.4,18-09-2021,2021,Sep
509,Business Analyst,Tech Mahindra,Hyderabad,Tableau,Senior,17.5,22-10-2021,2021,Oct
510,DevOps Engineer,Amazon,Kolkata,SQL,Fresher,27.2,06-11-2021,2021,Nov
511,Software Engineer,Deloitte,Ahmedabad,Tableau,Mid-Level,14.7,05-12-2020,2020,Dec
512,Data Analyst,Cognizant,Chennai,AWS,Senior,13.8,22-03-2021,2021,Mar
513,Project Manager,Flipkart,Noida,R,Leadership,30,05-01-2021,2021,Jan
514,DevOps Engineer,Tech Mahindra,Delhi,Azure,Senior,6,25-02-2020,2020,Feb
515,DevOps Engineer,Zoho,Gurgaon,Excel,Mid-Level,8.4,14-12-2022,2022,Dec
516,DevOps Engineer,Oracle,Mumbai,Python,Fresher,28.2,27-11-2022,2022,Nov
517,Data Engineer,Amazon,Pune,Tableau,Senior,20.2,02-12-2022,2022,Dec
518,Software Engineer,Zoho,Kolkata,Python,Mid-Level,14.2,20-02-2023,2023,Feb
519,DevOps Engineer,HCLTech,Kolkata,Python,Mid-Level,6.4,14-12-2020,2020,Dec
520,Data Analyst,Tech Mahindra,Hyderabad,Python,Mid-Level,23.7,13-10-2020,2020,Oct
521,ML Engineer,Amazon,Chennai,AWS,Senior,5.7,24-07-2020,2020,Jul
522,DevOps Engineer,Amazon,Ahmedabad,Azure,Mid-Level,12.6,13-09-2021,2021,Sep
523,Business Analyst,Capgemini,Pune,Excel,Mid-Level,6.7,08-11-2021,2021,Nov
524,ML Engineer,Capgemini,Bangalore,Python,Mid-Level,20.9,02-09-2021,2021,Sep
525,ML Engineer,Tech Mahindra,Noida,AWS,Fresher,26.3,18-07-2022,2022,Jul
526,Business Analyst,TCS,Delhi,Power BI,Leadership,6.5,28-02-2022,2022,Feb
527,Data Analyst,Tech Mahindra,Delhi,Machine Learning,Mid-Level,5,20-07-2021,2021,Jul
528,Software Engineer,Wipro,Kolkata,Tableau,Mid-Level,29.1,30-01-2020,2020,Jan
529,Data Scientist,Oracle,Delhi,R,Mid-Level,6.6,19-10-2021,2021,Oct
530,Software Engineer,TCS,Delhi,Spark,Fresher,10.1,09-10-2020,2020,Oct
531,ML Engineer,TCS,Kolkata,Power BI,Fresher,28.7,21-01-2020,2020,Jan
532,Project Manager,Tech Mahindra,Hyderabad,Power BI,Senior,18.2,19-04-2020,2020,Apr
533,Software Engineer,Amazon,Mumbai,Machine Learning,Mid-Level,28.9,02-03-2021,2021,Mar
534,Software Engineer,Flipkart,Delhi,AWS,Mid-Level,16.4,31-12-2022,2022,Dec
535,Project Manager,Accenture,Pune,Spark,Mid-Level,20.2,24-07-2021,2021,Jul
536,Data Analyst,Cognizant,Mumbai,Spark,Fresher,18.8,14-04-2020,2020,Apr
537,Project Manager,Infosys,Hyderabad,Spark,Mid-Level,18.3,07-06-2021,2021,Jun
538,DevOps Engineer,Zoho,Pune,Excel,Senior,26.8,16-07-2022,2022,Jul
539,Project Manager,IBM,Gurgaon,Azure,Mid-Level,18.9,22-07-2020,2020,Jul
540,ML Engineer,Wipro,Bangalore,Excel,Mid-Level,29.4,01-09-2022,2022,Sep
541,ML Engineer,Amazon,Mumbai,Spark,Fresher,14.6,20-10-2021,2021,Oct
542,DevOps Engineer,Cognizant,Bangalore,Power BI,Mid-Level,25.1,02-12-2020,2020,Dec
543,Business Analyst,Amazon,Noida,Azure,Mid-Level,28.4,02-08-2022,2022,Aug
544,Data Analyst,Amazon,Kolkata,SQL,Senior,16.6,12-08-2021,2021,Aug
545,Data Scientist,Flipkart,Mumbai,Excel,Fresher,20.2,17-01-2021,2021,Jan
546,Data Scientist,Amazon,Pune,Spark,Mid-Level,28.6,17-04-2020,2020,Apr
547,Data Engineer,Infosys,Mumbai,Machine Learning,Fresher,24.1,06-10-2020,2020,Oct
548,Software Engineer,Infosys,Bangalore,Excel,Mid-Level,12.2,29-02-2020,2020,Feb
549,ML Engineer,Wipro,Delhi,Excel,Senior,11.7,21-06-2022,2022,Jun
550,DevOps Engineer,Zoho,Mumbai,Machine Learning,Fresher,12,20-11-2020,2020,Nov
551,Data Engineer,Oracle,Noida,Spark,Senior,12.2,20-07-2022,2022,Jul
552,DevOps Engineer,Oracle,Kolkata,Excel,Mid-Level,9.8,10-09-2022,2022,Sep
553,DevOps Engineer,Zoho,Kolkata,Power BI,Mid-Level,5.3,21-02-2020,2020,Feb
554,Software Engineer,Oracle,Kolkata,Excel,Mid-Level,22.6,16-03-2020,2020,Mar
555,Data Analyst,Oracle,Noida,AWS,Fresher,24.2,25-10-2021,2021,Oct
556,Data Analyst,Cognizant,Gurgaon,AWS,Mid-Level,7,06-06-2020,2020,Jun
557,ML Engineer,Oracle,Gurgaon,Machine Learning,Mid-Level,16.1,14-10-2022,2022,Oct
558,Project Manager,TCS,Delhi,Python,Mid-Level,24.3,06-11-2022,2022,Nov
559,Project Manager,Cognizant,Kolkata,SQL,Mid-Level,7,21-08-2021,2021,Aug
560,ML Engineer,Flipkart,Gurgaon,SQL,Fresher,21,13-05-2021,2021,May
561,Data Scientist,Oracle,Noida,Azure,Fresher,28.1,18-01-2020,2020,Jan
562,Data Analyst,Accenture,Pune,AWS,Fresher,10.9,21-04-2021,2021,Apr
563,Project Manager,TCS,Pune,Power BI,Mid-Level,22.5,18-03-2020,2020,Mar
564,Data Scientist,Oracle,Bangalore,Power BI,Mid-Level,27.7,22-12-2022,2022,Dec
565,Project Manager,Flipkart,Kolkata,Python,Mid-Level,15.7,18-05-2021,2021,May
566,Data Engineer,Infosys,Delhi,Azure,Mid-Level,10,29-06-2021,2021,Jun
567,DevOps Engineer,TCS,Bangalore,SQL,Mid-Level,20,17-04-2021,2021,Apr
568,Project Manager,Flipkart,Noida,Azure,Mid-Level,16,05-04-2022,2022,Apr
569,DevOps Engineer,Accenture,Kolkata,Excel,Senior,11.6,12-10-2020,2020,Oct
570,Data Analyst,Oracle,Delhi,Tableau,Mid-Level,12.1,13-09-2021,2021,Sep
571,ML Engineer,Infosys,Pune,Tableau,Mid-Level,21.4,21-10-2022,2022,Oct
572,Data Analyst,Wipro,Gurgaon,Python,Mid-Level,7.4,23-06-2021,2021,Jun
573,Data Analyst,Capgemini,Bangalore,Azure,Senior,26,15-11-2020,2020,Nov
574,ML Engineer,Oracle,Mumbai,SQL,Mid-Level,5.9,24-10-2020,2020,Oct
575,Project Manager,Deloitte,Chennai,AWS,Senior,13.6,21-02-2023,2023,Feb
576,ML Engineer,TCS,Gurgaon,Tableau,Fresher,10.8,06-03-2022,2022,Mar
577,Data Analyst,Flipkart,Mumbai,R,Mid-Level,28.9,19-01-2020,2020,Jan
578,Project Manager,Tech Mahindra,Ahmedabad,SQL,Mid-Level,24.9,07-03-2022,2022,Mar
579,Data Scientist,IBM,Pune,Excel,Senior,9.8,04-06-2022,2022,Jun
